COUNTRY_CODE,ORIGINAL_CHANNEL,LOCAL_CHANNEL,CHANNEL_USAGE,SOCIAL_COMMERCIAL,STRATEGIC_CHANNEL,GLOBAL_CHANNEL,GLOBAL_SUBCHANNEL
RU,"????, ?????????, ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????????, ?????????",Restaurant,Key,-1
RU,"????, ???????-????, ????????? ????, ?????? ?????",Restaurant,Key,-1
RU,"????, ????????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????? ?????, ?????????, ???????-????, ?????????",Restaurant,Key,-1
RU,"?????????, ????, ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????? ????, ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????? ????, ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ????  ?????, SPA-?????????",Restaurant,Key,-1
RU,"?????????, ????, ?????????? ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ???????? ??????? ????, ????????",Restaurant,Key,-1
RU,"?????????, ?????????, ????, ????????? ????, ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ?????????, ???????-????",Restaurant,Key,-1
RU,"???????? ??????? ????, ????-????  ?????????, ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ?????????, ?????????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ?????????, ?????????",Restaurant,Key,-1
RU,"????, ?????? ?????, ?????????? ????, ???????-????",Restaurant,Key,-1
RU,"????, ?????????, ???????? ??????? ????, ?????????",Restaurant,Key,-1
RU,"????, ?????????, ???????-????, ?????? ?????, ????",Restaurant,Key,-1
SE,Storkök,Other,Key,-1
RU,"????, ?????????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????? ?????, ????, ????, ???????-????, ?????????",Restaurant,Key,-1
RU,"?????? ?????, ?????????, ????, ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ?????? ?????, ????????",Restaurant,Key,-1
RU,"?????????, ????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ?????????? ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????, ?????????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ???????? ??????? ????, ?????????",Restaurant,Key,-1
RU,"?????????, ????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ????, ???????-????, ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ???????, ?????????? ????",Restaurant,Key,-1
RU,"????-????  ?????????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"?????? ?????, ????, ????, ???????, ?????????? ????",Restaurant,Key,-1
RU,"?????? ?????, ????, ???????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ?????????, ???????-????",Restaurant,Key,-1
RU,"?????????, ?????????, ????  ?????, ?????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ?????????? ????, ????  ?????",Restaurant,Key,-1
RU,"????-????  ?????????, ????????, ????, ???????-????",Restaurant,Key,-1
RU,"????, ????, ???????-????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, SPA-?????????, ????  ?????, ???????-????",Restaurant,Key,-1
RU,"?????????, ????  ?????, ????????? ????, ???? ??????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????  ?????, SPA-?????????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????, ????????? ????, ????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????, ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ????, ????????? ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ????, ????, ???????-????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????-????  ?????????, ?????? ?????, ????",Restaurant,Key,-1
RU,"????, ?????????, ???????-????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ?????????, ?????? ?????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ???????-????, ?????????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ?????????, ???????-????",Restaurant,Key,-1
RU,"????, ????-????  ?????????, ????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ???????-????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????, ?????? ?????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ???????-????, ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????????? ????, ????????",Restaurant,Key,-1
RU,"?????? ?????, ???????-????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????  ?????, ?????????? ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ?????????? ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ???????-????, ?????? ?????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????-????????????  ???????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ????????? ????, ???????-????",Restaurant,Key,-1
RU,"????????? ????, ????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ?????????, ???????, ?????????? ????, ????  ?????",Restaurant,Key,-1
RU,"????, ?????????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"????, ????-????  ?????????, ?????? ?????, ???????-????",Restaurant,Key,-1
RU,"????, ????, ????????? ????, ?????? ?????, ???????-????",Restaurant,Key,-1
RU,"????, ?????? ?????, ????????? ????, ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ????, ????????? ????, ????, ?????????? ????",Restaurant,Key,-1
SE,QSR  Take-Aways,Other,Key,-1
RU,"?????????, ???????, ????, ???????-????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ????  ?????, ????, SPA-?????????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????-????  ?????????",Restaurant,Key,-1
RU,"?????????, ????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ?????? ?????, ?????????, ???????-????",Restaurant,Key,-1
RU,"?????????, ???????????? ???????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????, ?????????, ?????????",Restaurant,Key,-1
RU,"????, ????, ???????? ??????? ????, ????-????  ?????????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????, ????-????  ?????????",Restaurant,Key,-1
RU,"?????? ?????, ????, ????, ???????-????, ?????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????? ????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????????? ????, ?????????-????",Restaurant,Key,-1
RU,"?????????, ????, ?????????, ????  ?????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ??????? ??????? ????  ????????",Restaurant,Key,-1
RU,"????-????  ?????????, ???????? ??????? ????, ????, ????",Restaurant,Key,-1
SE,Intresserad,Other,Key,-1
RU,"????, ????  ?????, ?????? ?????, ?????????, ???????-????",Restaurant,Key,-1
RU,"????, ???????-????, ????-????  ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????? ?????, ????????? ????, ?????????? ????, ?????????",Restaurant,Key,-1
RU,"?????? ?????, ?????????, ????, ????????? ????, ?????????",Restaurant,Key,-1
RU,"?????? ?????, ?????????, ?????????? ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ??????-?????, ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ???????-????, ????????",Restaurant,Key,-1
RU,"?????????, ???????-????, ????????? ????, ?????????? ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"????, ????, ?????? ?????, ????????? ????, ?????????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????????? ????, ???????-????",Restaurant,Key,-1
RU,"????, ???????-????, ????????? ????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ???????-????, ???????? ??????? ????, ?????????",Restaurant,Key,-1
SE,Skola - Skola,Other,Key,-1
SE,Annan kommersiell verksamhet,Other,Key,-1
SE,Äldrevård,Other,Key,-1
SE,Annat - Annat,Other,Key,-1
SE,Hälsovård,Other,Key,-1
SE,Annan offentlig verksamhet,Other,Key,-1
SE,Annan,Other,Key,-1
SE,Catering,Other,Key,-1
SE,--None--,Other,Key,-1
SE,Annat,Other,Key,-1
SE,Grossist,Other,Key,-1
SE,HMR / Traiteur,Other,Key,-1
SE,Sjukhus,Other,Key,-1
SE,Sjukvård,Other,Key,-1
SE,Café  Takeaways,Other,Key,-1
SE,Förskolor,Other,Key,-1
SE,Café Takeaways,Other,Key,-1
SE,Café,Other,Key,-1
SE,Travel,Other,Key,-1
SE,Övriga kommersiellsegment,Other,Key,-1
SE,Café - Café,Other,Key,-1
SE,Catering - Catering,Other,Key,-1
SE,All other Commercial,Other,Key,-1
SE,Personalrestaurang - Personalrestaurang,Other,Key,-1
SE,Nöje/Fritid,Other,Key,-1
SE,Andra Institutioner,Other,Key,-1
SE,Äldrevård - Äldrevård,Other,Key,-1
SE,Hotell - Hotell,Other,Key,-1
SE,Sport och Fritid,Other,Key,-1
SE,Lunchrestaurang,Other,Key,-1
SE,Restaurants DEX,Other,Key,-1
SE,All other Social,Other,Key,-1
SE,Lunch,Other,Key,-1
SE,Annan kommersiell,Other,Key,-1
SE,Pubar,Other,Key,-1
SE,Rese/Flyg/Tåg/Båt,Other,Key,-1
SE,Kafé - lagad mat,Other,Key,-1
SE,Kafé,Other,Key,-1
SE,Lunch- och kvällsrestaurang,Other,Key,-1
SE,Cash & Carry,Other,Key,-1
SE,Kvällsrestaurang,Other,Key,-1
SE,Kriminalvård,Other,Key,-1
SE,Sjukhus - Sjukhus,Other,Key,-1
SE,Hotell enbart frukost,Other,Key,-1
SE,Kök,Other,Key,-1
SE,Pub/Bar,Other,Key,-1
SE,Aldrevard,Other,Key,-1
SE,Gatukök,Other,Key,-1
SE,Centralkund,Other,Key,-1
SE,Försäljning,Other,Key,-1
SE,Sportcenter,Other,Key,-1
SE,HMR / Traitur,Other,Key,-1
SE,Fast Food  QSR,Other,Key,-1
SE,QSR Take-Aways,Other,Key,-1
SE,Hotellrestaurang,Other,Key,-1
SE,Kost,Other,Key,-1
SE,Måltid,Other,Key,-1
SE,Förskola,Other,Key,-1
SE,Fast Food QSR,Other,Key,-1
SE,100% home delivery & Take-aways,Other,Key,-1
SE,Educati,Other,Key,-1
SE,Hotels DEX,Other,Key,-1
SE,Restaurants,Other,Key,-1
SE,Cats,Other,Key,-1
SE,Inköp,Other,Key,-1
SE,Pizzeria,Other,Key,-1
SE,Livsmedel,Other,Key,-1
SE,måltidsservice,Other,Key,-1
SE,Lokalvårdssamordnare,Other,Key,-1
SE,Hotell och restaurang,Other,Key,-1
SE,Bageri,Other,Key,-1
SE,Handel,Other,Key,-1
SE,Kommun,Other,Key,-1
SE,skolkök,Other,Key,-1
SE,KONDITORI,Other,Key,-1
SE,Folkhögskola,Other,Key,-1
SE,Halth & Wlfar,Other,Key,-1
SE,Sports & Leisure,Other,Key,-1
SE,Gärdet Restaurang & Bageri,Other,Key,-1
SE,Konceptutvecklin restaurang,Other,Key,-1
SE,kock,Other,Key,-1
SE,Anden,Other,Key,-1
SE,Ingen,Other,Key,-1
SE,pizza,Other,Key,-1
SE,Chains,Other,Key,-1
SE,Gossist,Other,Key,-1
SE,Student,Other,Key,-1
SE,Sverige,Other,Key,-1
SE,Djurpark,Other,Key,-1
SE,Hospital,Other,Key,-1
SE,Måltider,Other,Key,-1
SE,Flygplats,Other,Key,-1
SE,Matkultur,Other,Key,-1
SE,Offentlig,Other,Key,-1
SE,Take-away,Other,Key,-1
SE,kök o städ,Other,Key,-1
SE,skolmåltid,Other,Key,-1
SE,head Office,Other,Key,-1
SE,Huvudkontor,Other,Key,-1
SE,kost & städ,Other,Key,-1
SE,Skola/Äldre,Other,Key,-1
SE,Universitet,Other,Key,-1
SE,Food Service,Other,Key,-1
SE,Frisörsalong,Other,Key,-1
SE,Kost och städ,Other,Key,-1
SE,Kostrådgivning,Other,Key,-1
SE,Skola/förskola,Other,Key,-1
SE,Skolrestaurang,Other,Key,-1
SE,"Café, Takeaways",Other,Key,-1
SE,restaurangskola,Other,Key,-1
SE,Elderly Care Home,Other,Key,-1
SE,Militäranläggning,Other,Key,-1
SE,Restaurang o. Kafé,Other,Key,-1
SE,Landstinget Dalarna,Other,Key,-1
SE,Restauranghögskolan,Other,Key,-1
SE,livsmedelscontroller,Other,Key,-1
SE,serviceförvaltningen,Other,Key,-1
SE,Workplace Canteens D,Other,Key,-1
SE,Sandwich el. Salladbar,Other,Key,-1
SE,C/kök skola/äldreomsorg,Other,Key,-1
SE,Förskola  skola  äldreomsorg,Other,Key,-1
SE,Konsult inom Horeca branschen,Other,Key,-1
SE,HK,Other,Key,-1
SE,test,Other,Key,-1
SE,Hotel,Other,Key,-1
SE,Bakery,Other,Key,-1
SE,INTERN,Other,Key,-1
SE,mejeri,Other,Key,-1
SE,Sopbil,Other,Key,-1
SE,Bowling,Other,Key,-1
SE,Bsjskks,Other,Key,-1
SE,C07_Sea,Other,Key,-1
SE,handels,Other,Key,-1
SE,rthrrth,Other,Key,-1
SE,service,Other,Key,-1
SE,Skolmat,Other,Key,-1
SE,Halmstad,Other,Key,-1
SE,lunchbar,Other,Key,-1
SE,resturang,Other,Key,-1
SE,Controller,Other,Key,-1
SE,kostvetare,Other,Key,-1
SE,Desserto as,Other,Key,-1
SE,Foodservice,Other,Key,-1
SE,kostenheten,Other,Key,-1
SE,Catering DEX,Other,Key,-1
SE,Hotell & spa,Other,Key,-1
SE,Military DEX,Other,Key,-1
SE,personalrest,Other,Key,-1
SE,Skolmåltider,Other,Key,-1
SE,food solution,Other,Key,-1
SE,Förskola/skola,Other,Key,-1
SE,Köksutbildning,Other,Key,-1
SE,Annan offentlig,Other,Key,-1
SE,Kostavdelningen,Other,Key,-1
SE,Lunch Restaurang,Other,Key,-1
SE,Hotell restaurang,Other,Key,-1
SE,Workplace Canteen,Other,Key,-1
SE,Hudiksvalls kommun,Other,Key,-1
SE,Livsmedelsgrossist,Other,Key,-1
SE,F.d lunchrestaurang,Other,Key,-1
SE,Fast Food & QSR DEX,Other,Key,-1
SE,försäljningsföretag,Other,Key,-1
SE,In Store Food Market,Other,Key,-1
SE,offentliga måltider.,Other,Key,-1
SE,Restaurang Terrassen,Other,Key,-1
SE,The passion Of Purity,Other,Key,-1
SE,Vård- och omsorgsboende,Other,Key,-1
SE,Biträdande kostchef skola,Other,Key,-1
SE,restaurant/ kaffe/ bageri,Other,Key,-1
SE,Tillagninskök äldreomsorg,Other,Key,-1
SE,Typ av verksamhet*lunchrest,Other,Key,-1
SE,Vård & Omsorgsförvaltningen,Other,Key,-1
SE,Folkhögskola  kursverksamhet,Other,Key,-1
SE,Skola  förskola  äldreomsorg,Other,Key,-1
SE,storkök matutdelning lägeranläggning,Other,Key,-1
SG,Others,Other,Key,-1
SG,LET,Other,Key,-1
SG,Distributor or Wholesaler,Other,Key,-1
SG,Ethnic,Other,Key,-1
SG,Asian or Other Restaurant,Other,Key,-1
SG,Bakery,Other,Key,-1
SG,Wholesaler,Other,Key,-1
SG,Coffee Shop Food Court or Hawker Stalls,Other,Key,-1
SG,"Coffee Shop, Food Court or Hawker Stalls",Other,Key,-1
SG,Ethnic Restaurant,Other,Key,-1
SG,Coffee Shop,Other,Key,-1
SG,Coffee Shops/Hawker/Foodcourt Stalls,Other,Key,-1
SG,Coffee Shop  Food Court or Hawker Stalls,Other,Key,-1
SG,Food Court Stall,Other,Key,-1
SG,CLOSED,Other,Key,-1
SG,School,Other,Key,-1
SG,Hawker,Other,Key,-1
SG,Schools,Other,Key,-1
SG,Indian / Mamak /Foodcourt & Let,Other,Key,-1
SG,Food Ingredient Business,Other,Key,-1
SG,??,Other,Key,-1
SG,????,Other,Key,-1
SG,???,Other,Key,-1
SG,Malay & Ethnic Restaurants,Other,Key,-1
SG,???????,Other,Key,-1
SG,???/????/??,Other,Key,-1
SG,???????,Other,Key,-1
SG,?????,Other,Key,-1
SG,Comida rápida,Other,Key,-1
SG,Schools - Schools,Other,Key,-1
SG,Otros,Other,Key,-1
SG,Muu julkinen,Other,Key,-1
SG,Bar cafetería,Other,Key,-1
SG,Muu kaupallinen,Other,Key,-1
SG,"???, ???? ?????",Other,Key,-1
SG,norman.bong@easternharvest.com.sg,Other,Key,-1
SG,full-service-restaurant_asian-other,Other,Key,-1
SK,obchod,Other,Non Key,-1
TH,?????,Other,Key,-1
TH,Trade Partner,Other,Key,-1
TH,BBQ Buffet Restaurant,Other,Key,-1
TH,Canteen,Other,Key,-1
TH,Canteens,Other,Key,-1
TH,Educations,Other,Key,-1
TH,Food Industry,Other,Key,-1
TH,Others,Other,Key,-1
TH,Chinese Restaurant,Other,Key,-1
TH,???????,Other,Key,-1
TH,Japanese Restaurant,Other,Key,-1
TH,????????????????,Other,Key,-1
TH,???????? ????? ??????????????,Other,Key,-1
TH,????????,Other,Key,-1
TH,????????????????,Other,Key,-1
TH,????????,Other,Key,-1
TH,FI,Other,Key,-1
TH,??????????,Other,Key,-1
TH,?????????,Other,Key,-1
TH,??????????????????,Other,Key,-1
TH,???????? ????? ???,Other,Key,-1
TH,School & Social,Other,Key,-1
TH,Chain restaurant,Other,Key,-1
TH,????????????,Other,Key,-1
TH,Coffee & Restaurant,Other,Key,-1
TH,business-industry,Other,Key,-1
TH,other,Other,Key,-1
TH,LCA,Other,Key,-1
TH,other_wholesaler,Other,Key,-1
TH,????????????????,Other,Key,-1
TH,??????????? ???????,Other,Key,-1
TH,education,Other,Key,-1
TH,???????????????,Other,Key,-1
TH,??????,Other,Key,-1
TH,Misc,Other,Key,-1
TH,restaurants_chain,Other,Key,-1
TH,????,Other,Key,-1
TH,unknown,Other,Key,-1
TH,Housewife,Other,Key,-1
TH,Food court,Other,Key,-1
TH,Noodle Chain,Other,Key,-1
TH,other_home-cook,Other,Key,-1
TH,Chains restaurant,Other,Key,-1
TH,hospitals-clinics,Other,Key,-1
TH,work-place-canteens,Other,Key,-1
TH,restaurants_japanese,Other,Key,-1
TH,pubs-bars-coffee-tea-shops,Other,Key,-1
TH,??????,Other,Key,-1
TH,Bilding,Other,Key,-1
TH,Enduser,Other,Key,-1
TH,Retailer,Other,Key,-1
TH,Fast Food,Other,Key,-1
TH,?????????,Other,Key,-1
TH,?????????,Other,Key,-1
TH,University,Other,Key,-1
TH,??????????,Other,Key,-1
TH,??????????,Other,Key,-1
TH,????????????,Other,Key,-1
TH,Food importer,Other,Key,-1
TH,SME ?????????,Other,Key,-1
TH,?????? 20 ???,Other,Key,-1
TH,?????????????,Other,Key,-1
TH,?????????????,Other,Key,-1
TH,restaurants_bbq,Other,Key,-1
TH,????????????????,Other,Key,-1
TH,??????????????????,Other,Key,-1
TH,Freizeitgastronomie,Other,Key,-1
TH,restaurants_chinese,Other,Key,-1
TH,other_privatehousehold,Other,Key,-1
TH,Restaurante menú/carta,Other,Key,-1
TH,?????????????????????????????????????,Other,Key,-1
TH,???????????????????????????????????????????????????????????,Other,Key,-1
VN,Asian and Other Restaurant,Other,Key,-1
VN,Lo?i hình khác,Other,Key,-1
VN,Others,Other,Key,-1
VN,Khác,Other,Key,-1
VN,C?n Tin và D?ch v? n?u ti?c,Other,Key,-1
VN,Canteen and Caterer,Other,Key,-1
VN,Caterer,Other,Key,-1
VN,Tr??ng h?c,Other,Key,-1
VN,Ti?m bánh và cà phê,Other,Key,-1
VN,Ph?c v? C?n tin,Other,Key,-1
VN,"C?a hàng bán s?, l? trong và ngoài ch?",Other,Key,-1
VN,Ph?c v? ti?c,Other,Key,-1
VN,Bakery and Café,Other,Key,-1
VN,wedding,Other,Key,-1
VN,Wedding caterer/banquet,Other,Key,-1
VN,C?a hàng bán s? l? trong và ngoài ch?,Other,Key,-1
VN,Bakery,Other,Key,-1
VN,Ti?m bánh,Other,Key,-1
VN,C?a hàng bán s?  l? trong và ngoài ch?,Other,Key,-1
VN,Ti?c c??i,Other,Key,-1
VN,Canteen Caterer,Other,Key,-1
VN,Coffee Shops/Hawker/Foodcourt Stalls,Other,Key,-1
VN,Wholesaler and Wet Market,Other,Key,-1
VN,Channel,Other,Key,-1
VN,Schools,Other,Key,-1
VN,Office  Institution,Other,Key,-1
ZA,Forecourts,Other,Key,-1
ZA,LETs,Other,Key,-1
ZA,unknown,Other,Key,-1
ZA,LET's,Other,Key,-1
ZA,IT,Other,Key,-1
ZA,Garage,Other,Key,-1
ZA,Engineering,Other,Key,-1
ZA,Media,Other,Key,-1
ZA,none,Other,Key,-1
ZA,Buyer,Other,Key,-1
ZA,Legal,Other,Key,-1
ZA,Sales,Other,Key,-1
ZA,Financial,Other,Key,-1
ZA,transport,Other,Key,-1
ZA,Advertising,Other,Key,-1
ZA,No business,Other,Key,-1
ZA,Personal use,Other,Key,-1
ZA,Self employed,Other,Key,-1
ZA,N/A,Other,Key,-1
ZA,Blog,Other,Key,-1
ZA,Textile,Other,Key,-1
ZA,Customer,Other,Key,-1
ZA,Personal,Other,Key,-1
RU,"????, ?????????, ????????? ????",Restaurant,Key,-1
ES,estudiante,Other,Key,-1
RU,"?????????, ???????-????, ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"????, ????, ????????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ?????????",Restaurant,Key,-1
RU,???,Restaurant,Key,-1
RU,"????, ????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ????  ?????",Restaurant,Key,-1
RU,"????, ????, ?????????",Restaurant,Key,-1
RU,"?????????, ????, ????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ????",Restaurant,Key,-1
RU,"???????? ??????? ????, ?????????",Restaurant,Key,-1
RU,"????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ???????-????",Restaurant,Key,-1
RU,"????????, ????-????  ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ?????????, ???????-????",Restaurant,Key,-1
RU,"???????? ??????? ????, ????????, ????-????  ?????????",Restaurant,Key,-1
RU,???,Restaurant,Key,-1
RU,"????, ???????-????, ????",Restaurant,Key,-1
RU,"????, ????, ?????? ?????",Restaurant,Key,-1
RU,"????, ????, ?????? ?????",Restaurant,Key,-1
RU,pubs-bars-coffee-tea-shops,Restaurant,Key,-1
RU,"????, ?????????, ?????? ?????",Restaurant,Key,-1
RU,"?????????, ????, ?????? ?????",Restaurant,Key,-1
RU,"?????????, ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ???????-????, ?????? ?????",Restaurant,Key,-1
RU,"?????????, ???????-????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????-????  ?????????, ???????? ??????? ????, ????????",Restaurant,Key,-1
RU,"?????????, ????, ?????????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ???????-????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ???????????? ???????",Restaurant,Key,-1
RU,"?????????, ????  ?????",Restaurant,Key,-1
RU,"????, ????????????? ???????",Restaurant,Key,-1
RU,"????, ???????-????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ?????? ?????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????-????  ?????????, ???????? ??????? ????, ????",Restaurant,Key,-1
RU,"???????? ??????? ????, ????-????  ?????????, ????????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ????????",Restaurant,Key,-1
RU,"????, ?????????",Restaurant,Key,-1
RU,"????, ????, ???????-????",Restaurant,Key,-1
RU,"????, ???????-????, ????",Restaurant,Key,-1
RU,"????, ?????? ?????, ????",Restaurant,Key,-1
RU,"?????? ?????, ????, ????",Restaurant,Key,-1
RU,"????, ?????????, ?????????",Restaurant,Key,-1
RU,"????, ????-????  ?????????",Restaurant,Key,-1
RU,"?????????, ???????????? ???????",Restaurant,Key,-1
RU,"?????????, ????  ?????, ?????????",Restaurant,Key,-1
RU,"?????????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ?????????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ???????-????",Restaurant,Key,-1
RU,"?????????, ?????????? ????, ???????-????",Restaurant,Key,-1
RU,"????, ??????????? ? ?????????? ??????????",Restaurant,Key,-1
RU,"????, ????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"????-????  ?????????, ????, ???????? ??????? ????",Restaurant,Key,-1
RU,"????, ???????? ??????? ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"????-????  ?????????, ???????? ??????? ????, ?????????",Restaurant,Key,-1
VN,Orthers,Other,Key,-1
VN,Chu?i c?a hàng,Other,Key,-1
RU,"????-????  ?????????, ?????????, ???????? ??????? ????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ????????? ????, ?????????",Restaurant,Key,-1
RU,"?????????, ???????? ??????? ????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ?????????, ???????? ??????? ????, ????????? ????",Restaurant,Key,-1
RU,"?????????, ????????? ????, ?????????-????  ???????????? ???????",Restaurant,Key,-1
RU,???-????????,Restaurant,Key,-1
RU,"????????, ?????????",Restaurant,Key,-1
RU,"????, ????, ????????",Restaurant,Key,-1
RU,"?????? ?????, ????, ????",Restaurant,Key,-1
RU,"????, ????-????  ?????????",Restaurant,Key,-1
RU,"????, ?????????, ?????????",Restaurant,Key,-1
RU,"????-????  ?????????, ????",Restaurant,Key,-1
RU,"?????? ?????, ????, ?????????",Restaurant,Key,-1
RU,"????????, ????-????  ?????????",Restaurant,Key,-1
RU,"????, ????????? ????, ?????????",Restaurant,Key,-1
RU,"????, ?????????, ????????? ????",Restaurant,Key,-1
RU,"????, ?????????, ????????, ????",Restaurant,Key,-1
RU,"?????????, ???????-????, ?????????",Restaurant,Key,-1
RU,"????, ????, ????????? ????, ?????????",Restaurant,Key,-1
RU,"????, ????, ????????? ????, ?????????",Restaurant,Key,-1
RU,"????, ????, ?????????, ????????? ????",Restaurant,Key,-1
BR,0152102 - CRIACAO DE EQUINOS,Other Institutions,Non Key,21
BR,3211601 - LAPIDACAO DE GEMAS,Other Institutions,Non Key,21
BR,Massas frescas sob encomenda,Other Institutions,Non Key,21
BR,2443100 - METALURGIA DO COBRE,Other Institutions,Non Key,21
BR,Tenho loja de roupas infantis,Other Institutions,Non Key,21
BR,1811301 - IMPRESSAO DE JORNAIS,Other Institutions,Non Key,21
BR,Indústria de molhos nutritivos,Other Institutions,Non Key,21
BR,2320600 - FABRICACAO DE CIMENTO,Other Institutions,Non Key,21
BR,Fabricação de Molhos Artesanais,Other Institutions,Non Key,21
BR,Venda e distribuição de empadão,Other Institutions,Non Key,21
BR,Fábrica de biscoitos de polvilho,Other Institutions,Non Key,21
BR,venda direta ao cliente autonomo,Other Institutions,Non Key,21
